lat,lon,alt,date,device,os,version
51.5299873352,-0.0547793321311,15.2479419708,2016-10-25 09:53:04,"iPhone8,1",10.0.2,1.1
51.5299873352,-0.0547793321311,15.2479419708,2016-10-25 09:53:04,"iPhone8,1",10.1.1,1.1
51.5299873352,-0.0547793321311,15.2479419708,2016-10-25 09:53:04,"iPhone8,1",11.2.6,1
51.5299873352,-0.0547793321311,15.2479419708,2016-10-25 09:55:12,"iPhone8,1",10.0.2,1.1
51.5298805237,-0.0548664033413,15.2479419708,2016-10-25 09:55:12,"iPhone8,1",10.0.2,1.1
51.5299606323,-0.054779406637,15.215549469,2016-10-25 09:55:12,"iPhone8,1",10.0.2,1.1
51.5299873352,-0.0547793321311,15.2479419708,2016-10-25 09:55:12,"iPhone8,1",10.1.1,1.1
51.5298805237,-0.0548664033413,15.2479419708,2016-10-25 09:55:12,"iPhone8,1",10.1.1,1.1
51.5299606323,-0.054779406637,15.215549469,2016-10-25 09:55:12,"iPhone8,1",10.1.1,1.1
51.5299873352,-0.0547793321311,15.2479419708,2016-10-25 09:55:12,"iPhone8,1",11.2.6,1
51.5298805237,-0.0548664033413,15.2479419708,2016-10-25 09:55:12,"iPhone8,1",11.2.6,1
51.5299606323,-0.054779406637,15.215549469,2016-10-25 09:55:12,"iPhone8,1",11.2.6,1
51.529800415,-0.0546820089221,14.9231367111,2016-10-25 10:46:24,"iPhone8,1",10.0.2,1.1
51.529800415,-0.0546820089221,14.9231367111,2016-10-25 10:46:24,"iPhone8,1",10.1.1,1.1
51.529800415,-0.0546820089221,14.9231367111,2016-10-25 10:46:24,"iPhone8,1",11.2.6,1
51.5333442688,-0.0476101487875,13.9582242966,2016-10-25 16:49:04,"iPhone8,1",10.0.2,1.1
51.5333442688,-0.0476101487875,13.9582242966,2016-10-25 16:49:04,"iPhone8,1",10.1.1,1.1
51.5333442688,-0.0476101487875,13.9582242966,2016-10-25 16:49:04,"iPhone8,1",11.2.6,1
51.5371665955,-0.0429495126009,15.9817342758,2016-10-25 16:57:36,"iPhone8,1",10.0.2,1.1
51.5371665955,-0.0429495126009,15.9817342758,2016-10-25 16:57:36,"iPhone8,1",10.1.1,1.1
51.5371665955,-0.0429495126009,15.9817342758,2016-10-25 16:57:36,"iPhone8,1",11.2.6,1
51.5375823975,-0.0493902824819,18.4031486511,2016-10-25 17:55:12,"iPhone8,1",10.0.2,1.1
51.5374755859,-0.049776930362,18.4031486511,2016-10-25 17:55:12,"iPhone8,1",10.0.2,1.1
51.5375823975,-0.0493902824819,18.4031486511,2016-10-25 17:55:12,"iPhone8,1",10.1.1,1.1
51.5374755859,-0.049776930362,18.4031486511,2016-10-25 17:55:12,"iPhone8,1",10.1.1,1.1
51.5375823975,-0.0493902824819,18.4031486511,2016-10-25 17:55:12,"iPhone8,1",11.2.6,1
51.5374755859,-0.049776930362,18.4031486511,2016-10-25 17:55:12,"iPhone8,1",11.2.6,1
51.5373725891,-0.0493746697903,16.105890274,2016-10-25 17:57:20,"iPhone8,1",10.0.2,1.1
51.5373725891,-0.0493746697903,16.105890274,2016-10-25 17:57:20,"iPhone8,1",10.1.1,1.1
51.5373725891,-0.0493746697903,16.105890274,2016-10-25 17:57:20,"iPhone8,1",11.2.6,1
51.5376281738,-0.0523834787309,18,2016-10-25 18:35:44,"iPhone8,1",10.0.2,1.1
51.5376281738,-0.0523834787309,18,2016-10-25 18:35:44,"iPhone8,1",10.1.1,1.1
51.5376281738,-0.0523834787309,18,2016-10-25 18:35:44,"iPhone8,1",11.2.6,1
51.5377998352,-0.0416927486658,15.9090623856,2016-10-26 07:23:44,"iPhone8,1",10.0.2,1.1
51.5377998352,-0.0416927486658,15.9090623856,2016-10-26 07:23:44,"iPhone8,1",10.1.1,1.1
51.5377998352,-0.0416927486658,15.9090623856,2016-10-26 07:23:44,"iPhone8,1",11.2.6,1
51.5375442505,-0.0490120351315,16.9690589905,2016-10-26 07:34:24,"iPhone8,1",10.0.2,1.1
51.5375442505,-0.0490120351315,16.9690589905,2016-10-26 07:34:24,"iPhone8,1",10.1.1,1.1
51.5375442505,-0.0490120351315,16.9690589905,2016-10-26 07:34:24,"iPhone8,1",11.2.6,1
51.5329055786,-0.0500187836587,17.1676845551,2016-10-26 08:17:04,"iPhone8,1",10.0.2,1.1
51.5329055786,-0.0500187836587,17.1676845551,2016-10-26 08:17:04,"iPhone8,1",10.1.1,1.1
51.5329055786,-0.0500187836587,17.1676845551,2016-10-26 08:17:04,"iPhone8,1",11.2.6,1
51.5297737122,-0.054550357163,14.3376131058,2016-10-26 08:25:36,"iPhone8,1",10.0.2,1.1
51.5297737122,-0.054550357163,14.3376131058,2016-10-26 08:25:36,"iPhone8,1",10.1.1,1.1
51.5297737122,-0.054550357163,14.3376131058,2016-10-26 08:25:36,"iPhone8,1",11.2.6,1
51.5178985596,-0.0781854018569,13.7330474854,2016-10-26 09:06:08,"iPhone8,1",10.0.2,1.1
51.5178985596,-0.0781854018569,13.7330474854,2016-10-26 09:06:08,"iPhone8,1",10.1.1,1.1
